scene_id,room_type,layout_variant,source_config_id,n_relations,n_evaluated,n_satisfied,n_missing,n_unsupported,relation_accuracy,conditional_accuracy,has_conflicting_targets
livingroom:7cbabe0c-5239-4e90-95cb-5c79adb0ede6_LivingDiningRoom-76216,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,0,0,0,0.0,0.0,0
livingroom:80261497-c204-4078-8155-a0a435138c70_LivingDiningRoom-9530,livingroom,baseline,instructscene_baseline,1,0,0,1,0,0.0,0.0,0
livingroom:80261497-c204-4078-8155-a0a435138c70_LivingDiningRoom-9530,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,0,0,1,0,0.0,0.0,0
livingroom:82d13473-977b-457d-9e8a-6604dfe72c89_LivingDiningRoom-8375,livingroom,baseline,instructscene_baseline,2,1,0,1,0,0.0,0.0,0
livingroom:82d13473-977b-457d-9e8a-6604dfe72c89_LivingDiningRoom-8375,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,0,1,0,0.0,0.0,0
livingroom:86b16b1f-1846-46bf-959b-1c7ae05b4ed6_LivingRoom-40975,livingroom,baseline,instructscene_baseline,1,0,0,1,0,0.0,0.0,0
livingroom:86b16b1f-1846-46bf-959b-1c7ae05b4ed6_LivingRoom-40975,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,0,0,1,0,0.0,0.0,0
livingroom:873270b6-6e93-44e8-8745-ef3076b4ba5a_LivingDiningRoom-13071,livingroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
livingroom:873270b6-6e93-44e8-8745-ef3076b4ba5a_LivingDiningRoom-13071,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
livingroom:876631f3-8f59-4a3b-bae1-8da99beff4c5_LivingRoom-6045,livingroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
livingroom:876631f3-8f59-4a3b-bae1-8da99beff4c5_LivingRoom-6045,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
livingroom:878a346d-66ea-4807-8ee1-ce1bcc9080fa_LivingDiningRoom-7050,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:878a346d-66ea-4807-8ee1-ce1bcc9080fa_LivingDiningRoom-7050,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:882b0669-0498-4ec9-8baf-2932c5c7112a_LivingRoom-2050,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:882b0669-0498-4ec9-8baf-2932c5c7112a_LivingRoom-2050,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:886fb316-5f1a-4050-9c7c-b001409a5b5b_LivingDiningRoom-491,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:886fb316-5f1a-4050-9c7c-b001409a5b5b_LivingDiningRoom-491,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:8ab6793a-646c-494a-9cb1-b149d3e09cd7_LivingDiningRoom-3999,livingroom,baseline,instructscene_baseline,2,1,1,1,0,0.5,1.0,0
livingroom:8ab6793a-646c-494a-9cb1-b149d3e09cd7_LivingDiningRoom-3999,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,1,1,0,0.5,1.0,0
livingroom:8ac826bb-0229-443a-a9fc-fdc6ce7af073_LivingDiningRoom-13451,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:8ac826bb-0229-443a-a9fc-fdc6ce7af073_LivingDiningRoom-13451,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:8ad8bd52-f739-4021-8ad9-9e02f2cb7456_LivingDiningRoom-1625,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:8ad8bd52-f739-4021-8ad9-9e02f2cb7456_LivingDiningRoom-1625,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:8c57175b-106d-4aca-aed5-be16cf15d7e7_LivingDiningRoom-42284,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:8c57175b-106d-4aca-aed5-be16cf15d7e7_LivingDiningRoom-42284,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:8f39ace2-169e-4949-8fa0-08b22342f58d_LivingRoom-12271,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:8f39ace2-169e-4949-8fa0-08b22342f58d_LivingRoom-12271,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:905ccf24-697b-4bb5-8c53-def619d16327_LivingDiningRoom-6844,livingroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
livingroom:905ccf24-697b-4bb5-8c53-def619d16327_LivingDiningRoom-6844,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
livingroom:93f02a56-0d3b-41cc-b0f8-fbc572bf2869_LivingDiningRoom-52564,livingroom,baseline,instructscene_baseline,1,0,0,1,0,0.0,0.0,0
livingroom:93f02a56-0d3b-41cc-b0f8-fbc572bf2869_LivingDiningRoom-52564,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,0,0,1,0,0.0,0.0,0
livingroom:959d7224-db8a-4ce0-8dd6-8e17adbe719f_LivingRoom-423,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:959d7224-db8a-4ce0-8dd6-8e17adbe719f_LivingRoom-423,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:96bc1382-7f9a-42ff-8937-f0175468d63f_LivingRoom-34874,livingroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
livingroom:96bc1382-7f9a-42ff-8937-f0175468d63f_LivingRoom-34874,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
livingroom:97089e6f-2c65-4a2a-96cf-6841c0a238f5_LivingDiningRoom-65030,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:97089e6f-2c65-4a2a-96cf-6841c0a238f5_LivingDiningRoom-65030,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:9a0486c5-58e8-4a77-99de-9c4ea78d39d3_LivingDiningRoom-9632,livingroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
livingroom:9a0486c5-58e8-4a77-99de-9c4ea78d39d3_LivingDiningRoom-9632,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
livingroom:9ac55129-3ec1-48eb-b7e1-0ad34ce5dd22_LivingRoom-860,livingroom,baseline,instructscene_baseline,1,0,0,1,0,0.0,0.0,0
livingroom:9ac55129-3ec1-48eb-b7e1-0ad34ce5dd22_LivingRoom-860,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,0,0,1,0,0.0,0.0,0
livingroom:9c164b35-f1f3-4ae5-bbfa-5003672ac1d8_LivingDiningRoom-8304,livingroom,baseline,instructscene_baseline,2,2,0,0,0,0.0,0.0,0
livingroom:9c164b35-f1f3-4ae5-bbfa-5003672ac1d8_LivingDiningRoom-8304,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,0,0,0,0.0,0.0,0
livingroom:9c20cc98-5aca-45b2-be1f-880f6959e5b2_LivingDiningRoom-4131,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:9c20cc98-5aca-45b2-be1f-880f6959e5b2_LivingDiningRoom-4131,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:9ec57030-6db6-4eb0-a0e1-5d1478906827_LivingDiningRoom-13962,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:9ec57030-6db6-4eb0-a0e1-5d1478906827_LivingDiningRoom-13962,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:a1d2b052-006c-402c-809f-269aa27fd81f_LivingDiningRoom-17672,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:a1d2b052-006c-402c-809f-269aa27fd81f_LivingDiningRoom-17672,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:a327b51f-5b13-410f-8acb-b2b564612600_LivingDiningRoom-77579,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:a327b51f-5b13-410f-8acb-b2b564612600_LivingDiningRoom-77579,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:a4824c35-ccb2-4e70-89c7-eda575054197_LivingDiningRoom-1538,livingroom,baseline,instructscene_baseline,2,1,1,1,0,0.5,1.0,0
livingroom:a4824c35-ccb2-4e70-89c7-eda575054197_LivingDiningRoom-1538,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,1,1,0,0.5,1.0,0
livingroom:a6aa92c3-577b-4425-bad9-e9e01da85658_LivingRoom-41893,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:a6aa92c3-577b-4425-bad9-e9e01da85658_LivingRoom-41893,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:a7f64d89-c953-4ba9-bbd4-6f74eb69710b_LivingRoom-18042,livingroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
livingroom:a7f64d89-c953-4ba9-bbd4-6f74eb69710b_LivingRoom-18042,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
livingroom:a9f95562-fcfa-4da6-bd23-d537e751d8b5_LivingDiningRoom-1201,livingroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
livingroom:a9f95562-fcfa-4da6-bd23-d537e751d8b5_LivingDiningRoom-1201,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
livingroom:aba20980-69fd-436b-917a-5f1324e22852_LivingDiningRoom-26816,livingroom,baseline,instructscene_baseline,2,1,1,1,0,0.5,1.0,0
livingroom:aba20980-69fd-436b-917a-5f1324e22852_LivingDiningRoom-26816,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,1,1,0,0.5,1.0,0
livingroom:ad0426db-a9e3-4428-989f-c2c38e1157c9_LivingDiningRoom-326,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:ad0426db-a9e3-4428-989f-c2c38e1157c9_LivingDiningRoom-326,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:af43eb53-423d-4ef3-8498-d208d22b15de_LivingDiningRoom-128962,livingroom,baseline,instructscene_baseline,2,1,1,1,0,0.5,1.0,0
livingroom:af43eb53-423d-4ef3-8498-d208d22b15de_LivingDiningRoom-128962,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,1,1,0,0.5,1.0,0
livingroom:b0a8d6bf-9a2a-4a9f-bdeb-a08fcc6bea11_LivingDiningRoom-57219,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:b0a8d6bf-9a2a-4a9f-bdeb-a08fcc6bea11_LivingDiningRoom-57219,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:b2e0b670-b308-4817-b3b6-2a8b7312c18f_LivingDiningRoom-7096,livingroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
livingroom:b2e0b670-b308-4817-b3b6-2a8b7312c18f_LivingDiningRoom-7096,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
livingroom:b3a256df-54e0-40c1-b04e-5ace4cccaddb_LivingDiningRoom-2917,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:b3a256df-54e0-40c1-b04e-5ace4cccaddb_LivingDiningRoom-2917,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:b49f4f6e-cd07-43d7-aee0-3ded49597acb_LivingDiningRoom-43067,livingroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
livingroom:b49f4f6e-cd07-43d7-aee0-3ded49597acb_LivingDiningRoom-43067,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
livingroom:b51e3da5-5d31-4511-882a-e841de457404_LivingDiningRoom-3428,livingroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
livingroom:b51e3da5-5d31-4511-882a-e841de457404_LivingDiningRoom-3428,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
livingroom:b580bfcb-0110-439d-b83b-bfd9caa431a2_LivingDiningRoom-535,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:b580bfcb-0110-439d-b83b-bfd9caa431a2_LivingDiningRoom-535,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:b68b868f-5ed9-4917-b922-4d58ca68ed7d_LivingDiningRoom-45001,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:b68b868f-5ed9-4917-b922-4d58ca68ed7d_LivingDiningRoom-45001,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:b6fbd17c-7013-4fed-802f-e7075cce8329_LivingDiningRoom-56789,livingroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
livingroom:b6fbd17c-7013-4fed-802f-e7075cce8329_LivingDiningRoom-56789,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
livingroom:b741b776-33dc-43b0-b33a-2a488c920045_LivingDiningRoom-50574,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:b741b776-33dc-43b0-b33a-2a488c920045_LivingDiningRoom-50574,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:b9d17d23-66f0-445d-acb7-f11887cc4f7f_LivingDiningRoom-192367,livingroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
livingroom:b9d17d23-66f0-445d-acb7-f11887cc4f7f_LivingDiningRoom-192367,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
livingroom:bc3508cf-b422-480f-baa2-80fd11a6a11d_LivingDiningRoom-17385,livingroom,baseline,instructscene_baseline,2,0,0,2,0,0.0,0.0,0
livingroom:bc3508cf-b422-480f-baa2-80fd11a6a11d_LivingDiningRoom-17385,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,0,0,2,0,0.0,0.0,0
livingroom:bc51f3c3-2ed0-45da-9b28-18b6f6dfe677_LivingDiningRoom-2508,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:bc51f3c3-2ed0-45da-9b28-18b6f6dfe677_LivingDiningRoom-2508,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:bd786a9b-f4dc-4b95-8ec1-14f100ea8fa9_LivingDiningRoom-24540,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:bd786a9b-f4dc-4b95-8ec1-14f100ea8fa9_LivingDiningRoom-24540,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:be37ae8e-a3aa-4202-a812-9be187c941b5_LivingRoom-31397,livingroom,baseline,instructscene_baseline,2,1,1,1,0,0.5,1.0,0
livingroom:be37ae8e-a3aa-4202-a812-9be187c941b5_LivingRoom-31397,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,1,1,0,0.5,1.0,0
livingroom:bfdec636-7f20-41f6-94c2-b110479f7123_LivingDiningRoom-65070,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:bfdec636-7f20-41f6-94c2-b110479f7123_LivingDiningRoom-65070,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:c05880a2-1426-4f4f-947a-cb0c2b43b913_LivingDiningRoom-14432,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:c05880a2-1426-4f4f-947a-cb0c2b43b913_LivingDiningRoom-14432,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:c080c532-92bb-4d9e-a266-8556c7a06731_LivingDiningRoom-16314,livingroom,baseline,instructscene_baseline,2,2,0,0,0,0.0,0.0,0
livingroom:c080c532-92bb-4d9e-a266-8556c7a06731_LivingDiningRoom-16314,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
livingroom:c0de5219-e186-4e77-9b84-394940d6460b_LivingRoom-5361,livingroom,baseline,instructscene_baseline,2,2,0,0,0,0.0,0.0,0
livingroom:c0de5219-e186-4e77-9b84-394940d6460b_LivingRoom-5361,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,0,0,0,0.0,0.0,0
livingroom:c13a4e1c-5ff3-4a9f-8f83-ba07d5b1a79f_LivingDiningRoom-12564,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:c13a4e1c-5ff3-4a9f-8f83-ba07d5b1a79f_LivingDiningRoom-12564,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:c14818d6-0797-4cb1-8218-432f76c8955d_LivingRoom-5655,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:c14818d6-0797-4cb1-8218-432f76c8955d_LivingRoom-5655,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:c1c65ebb-faa1-4a74-abd5-05959bc4e8d5_LivingDiningRoom-13047,livingroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
livingroom:c1c65ebb-faa1-4a74-abd5-05959bc4e8d5_LivingDiningRoom-13047,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
livingroom:c75712a9-38a0-4ae9-b5dc-7404e3b34fd5_LivingRoom-55,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:c75712a9-38a0-4ae9-b5dc-7404e3b34fd5_LivingRoom-55,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:c9f70be8-2021-4fb1-b599-da3b4e184543_LivingDiningRoom-941,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:c9f70be8-2021-4fb1-b599-da3b4e184543_LivingDiningRoom-941,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:cb0886aa-598e-4acb-a5f9-5740e098c7e3_LivingDiningRoom-32393,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:cb0886aa-598e-4acb-a5f9-5740e098c7e3_LivingDiningRoom-32393,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:cb7d522c-c582-4d16-a005-1f2e4636453e_LivingDiningRoom-8271,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:cb7d522c-c582-4d16-a005-1f2e4636453e_LivingDiningRoom-8271,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:cbb1452c-db03-4283-b18e-a6ed577d4bd7_LivingRoom-2715,livingroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
livingroom:cbb1452c-db03-4283-b18e-a6ed577d4bd7_LivingRoom-2715,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
livingroom:cbd4a8a0-be44-4629-a271-0518654ab3d9_LivingDiningRoom-8843,livingroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,1
livingroom:cbd4a8a0-be44-4629-a271-0518654ab3d9_LivingDiningRoom-8843,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,1
livingroom:cc630582-147a-4713-8a41-16912ec0af41_LivingDiningRoom-10201,livingroom,baseline,instructscene_baseline,2,2,0,0,0,0.0,0.0,0
livingroom:cc630582-147a-4713-8a41-16912ec0af41_LivingDiningRoom-10201,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,0,0,0,0.0,0.0,0
livingroom:ce377776-581d-4b4c-807f-e63f7473e9b3_LivingDiningRoom-276836,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:ce377776-581d-4b4c-807f-e63f7473e9b3_LivingDiningRoom-276836,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:ce3aa96b-a6f4-455d-8a83-2a61253c6fec_LivingDiningRoom-2432,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:ce3aa96b-a6f4-455d-8a83-2a61253c6fec_LivingDiningRoom-2432,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:d145b098-8ec8-4ea2-891b-f7deaf3edbb1_LivingDiningRoom-8886,livingroom,baseline,instructscene_baseline,2,0,0,2,0,0.0,0.0,0
livingroom:d145b098-8ec8-4ea2-891b-f7deaf3edbb1_LivingDiningRoom-8886,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,0,0,2,0,0.0,0.0,0
livingroom:d4016070-45f4-45f1-800c-b6147def05b4_LivingDiningRoom-3483,livingroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
livingroom:d4016070-45f4-45f1-800c-b6147def05b4_LivingDiningRoom-3483,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
livingroom:d5514ff3-afae-4ce4-b98e-5f83bf4172eb_LivingDiningRoom-19612,livingroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
livingroom:d5514ff3-afae-4ce4-b98e-5f83bf4172eb_LivingDiningRoom-19612,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
livingroom:d86d22b5-a808-4dfb-acf4-a7a5bfc9457c_LivingRoom-24701,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:d86d22b5-a808-4dfb-acf4-a7a5bfc9457c_LivingRoom-24701,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:d97a1fd8-ec70-438d-a7fd-a7badea1eda3_LivingDiningRoom-11440,livingroom,baseline,instructscene_baseline,2,1,1,1,0,0.5,1.0,0
livingroom:d97a1fd8-ec70-438d-a7fd-a7badea1eda3_LivingDiningRoom-11440,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,1,1,0,0.5,1.0,0
livingroom:da41c0e0-e010-4fd4-a54b-e884e29d8e18_LivingDiningRoom-476,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:da41c0e0-e010-4fd4-a54b-e884e29d8e18_LivingDiningRoom-476,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:dc44410d-8a89-4099-ab84-4444b9ebbcd6_LivingRoom-37001,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:dc44410d-8a89-4099-ab84-4444b9ebbcd6_LivingRoom-37001,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:dd7856a2-52c4-4b27-bd7c-7ba5df36d181_LivingRoom-1255,livingroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
livingroom:dd7856a2-52c4-4b27-bd7c-7ba5df36d181_LivingRoom-1255,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
livingroom:ddb2ee64-0253-4541-8df3-49d8652aeaf2_LivingRoom-3168,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:ddb2ee64-0253-4541-8df3-49d8652aeaf2_LivingRoom-3168,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:de7f5810-bcd8-4eae-889c-ea51d11640a2_LivingDiningRoom-21284,livingroom,baseline,instructscene_baseline,2,0,0,2,0,0.0,0.0,0
livingroom:de7f5810-bcd8-4eae-889c-ea51d11640a2_LivingDiningRoom-21284,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,0,0,2,0,0.0,0.0,0
